,datadate,tic,adjcp,open,high,low,volume,macd,rsi,cci,adx,turbulence
13923,20190521,BID,33050.0,32600.0,32700.0,33250.0,1716340,-574.7350224545735,47.303213226658094,-66.25279201156087,5.122409109595293,26.760420376964447
13924,20190521,BVH,79200.0,78700.0,78700.0,79800.0,439050,-3541.569771767274,39.962740934067085,-51.904147323406754,3.973890841896546,26.760420376964447
13925,20190521,CTG,21250.0,21200.0,21350.0,21500.0,2301740,-101.8022339121053,49.95211507967792,16.94915254237827,16.027453821631145,26.760420376964447
13926,20190521,FPT,45900.0,45350.0,45500.0,46050.0,1016530,-148.07255934885325,46.97253500007912,-159.98776384215347,20.12007640876717,26.760420376964447
13927,20190521,GAS,111500.0,111300.0,113000.0,113200.0,396200,1558.7399611504225,58.52963429409192,97.07671510645193,39.720738891698666,26.760420376964447
13928,20190521,HPG,32900.0,32800.0,32950.0,33200.0,2147580,33.302989349100244,51.62078101699032,45.182972367448514,20.130827381667142,26.760420376964447
13929,20190521,KDH,30200.0,30200.0,30400.0,30400.0,95790,-310.29615785101123,45.960599261829714,-72.74885535017697,11.659782213045998,26.760420376964447
13930,20190521,MBB,21300.0,21150.0,21200.0,21400.0,2361180,-188.10887263806944,46.47017658841222,-72.11592890297838,6.250416772378682,26.760420376964447
13931,20190521,MSN,91300.0,88000.0,88000.0,91600.0,976350,339.02565652244084,58.934042514490095,346.43916913946305,51.72903062248986,26.760420376964447
13932,20190521,MWG,88200.0,87900.0,88400.0,89100.0,943500,830.3230198349047,56.03991194094163,201.5520134228258,47.21235090692132,26.760420376964447
13933,20190521,PDR,24300.0,24300.0,24400.0,24600.0,881900,-752.5999582732256,42.024303577724844,-36.78733694855618,9.95253754584411,26.760420376964447
13934,20190521,PNJ,106400.0,106000.0,108000.0,108100.0,450470,1314.5223518786806,60.09976063018706,283.4470483536089,45.89087860606792,26.760420376964447
13935,20190521,SSI,26050.0,25950.0,26200.0,26300.0,1681390,-266.54657727594895,47.13065682703502,6.14696842693571,15.656680372383624,26.760420376964447
13936,20190521,STB,12050.0,11950.0,12000.0,12200.0,5450380,-49.07094038406831,48.38960448538079,9.040333796944108,24.96635927434742,26.760420376964447
13937,20190521,VCB,67700.0,67700.0,67900.0,68400.0,473170,98.98392572696321,57.765059621987156,35.019455252922675,26.898771541740146,26.760420376964447
13938,20190521,VIC,117500.0,116300.0,118700.0,118700.0,708620,795.6745688456867,58.029939876685944,190.2594446973154,44.52494820024956,26.760420376964447
13939,20190521,VNM,133500.0,133500.0,137000.0,137000.0,762310,258.8689466585347,48.854737159378224,51.76722599072055,41.70570408066281,26.760420376964447
13940,20190522,BID,33200.0,33050.0,33200.0,33600.0,1262730,-504.4438732684939,47.86192507120733,-42.418983412874475,13.218835805909162,26.495139496986457
13941,20190522,BVH,78300.0,78100.0,78300.0,79700.0,341030,-3326.788437576004,39.09087449379724,-52.08090237261778,4.449042255175172,26.495139496986457
13942,20190522,CTG,21550.0,21250.0,21550.0,21700.0,4998510,-48.29067971355107,51.94263802838922,54.25101214575441,20.871307713303608,26.495139496986457
13943,20190522,FPT,45250.0,45250.0,45250.0,46150.0,1563650,-340.10231362978084,45.29860334100317,-159.0551181102361,20.12007640876717,26.495139496986457
13944,20190522,GAS,110500.0,110500.0,110500.0,113500.0,255740,1479.8470330642303,57.06066471802979,65.1477394090389,39.72073889169867,26.495139496986457
13945,20190522,HPG,33000.0,32900.0,33000.0,33400.0,2514350,56.498992147811805,52.105446247670535,54.3571516117275,20.941335746427754,26.495139496986457
13946,20190522,KDH,30400.0,30300.0,30400.0,30600.0,145780,-278.2124740110703,47.23841148951744,-54.71438403303363,11.659782213046,26.495139496986457
13947,20190522,MBB,21550.0,21250.0,21550.0,21850.0,4816550,-155.9050717689388,48.95731800657692,6.971340046473902,18.84107815623729,26.495139496986457
13948,20190522,MSN,90000.0,89800.0,90000.0,91600.0,436560,477.0430871024291,56.03242796838397,306.34109879157165,58.89387311823023,26.495139496986457
13949,20190522,MWG,88500.0,88200.0,88500.0,89500.0,673140,960.1238687102887,56.672252463053596,185.74463063488864,47.73928882209786,26.495139496986457
13950,20190522,PDR,24400.0,24250.0,24400.0,24400.0,905320,-682.3204498884079,42.590891334050895,-34.9364791288564,13.022540264890491,26.495139496986457
13951,20190522,PNJ,107400.0,106400.0,107400.0,109000.0,635850,1562.2602770878002,61.383831128672085,250.38206826286682,45.89087860606795,26.495139496986457
13952,20190522,SSI,26050.0,25950.0,26050.0,26250.0,1638520,-212.62404557585978,47.13065682703502,4.484304932736729,14.137756781855135,26.495139496986457
13953,20190522,STB,12050.0,12000.0,12050.0,12200.0,4453110,-41.23900404500637,48.38960448538079,24.963289280473255,27.371390333236306,26.495139496986457
13954,20190522,VCB,67200.0,67000.0,67200.0,68600.0,662700,115.8238103280164,55.912832386168596,10.975609756102905,26.898771541740146,26.495139496986457
13955,20190522,VIC,117500.0,116000.0,117500.0,118100.0,382330,919.8763707933831,58.02993987668594,153.9822245232552,39.00397041917584,26.495139496986457
13956,20190522,VNM,132100.0,131900.0,132100.0,135000.0,619370,104.64009626838379,47.17641251121868,-3.7244413337974547,25.680868434799244,26.495139496986457
13957,20190523,BID,33400.0,32600.0,33000.0,33400.0,795270,-427.6693960056873,48.61340191820935,-42.76449128496029,9.233107281670062,24.552670704794657
13958,20190523,BVH,78600.0,77900.0,78000.0,78700.0,238050,-3096.6687206161587,39.54567825613788,-51.3675585813809,9.249214084246226,24.552670704794657
13959,20190523,CTG,21500.0,21300.0,21500.0,21600.0,1878120,-9.803955715091433,51.58887736136097,49.26066751162388,17.256183954690275,24.552670704794657
13960,20190523,FPT,45700.0,45200.0,45250.0,45800.0,1267520,-450.77973007631954,46.65995252819024,-142.4589201877932,23.029689527353458,24.552670704794657
13961,20190523,GAS,109100.0,107500.0,110000.0,110500.0,469570,1289.491069087133,55.05933232966582,16.457382039570223,18.61482090576417,24.552670704794657
13962,20190523,HPG,32750.0,32650.0,33000.0,33050.0,2533270,54.08561551263847,50.789552971143465,30.46486224057289,12.405836768665843,24.552670704794657
13963,20190523,KDH,30900.0,30300.0,30400.0,30900.0,166370,-210.01913226739998,50.279013099403635,-22.310513447431926,11.659782213045991,24.552670704794657
13964,20190523,MBB,21650.0,21500.0,21500.0,21750.0,1844140,-120.92026970031657,49.9201509220642,9.001406469757933,14.158520002073328,24.552670704794657
13965,20190523,MSN,90000.0,89000.0,89800.0,90800.0,254800,579.7400132023904,56.03242796838397,232.9343971631154,49.411267992290256,24.552670704794657
13966,20190523,MWG,87600.0,87000.0,88000.0,88000.0,575790,979.0832361344801,54.25044146056802,129.99823071479696,27.354898088219944,24.552670704794657
13967,20190523,PDR,24850.0,24400.0,24400.0,24950.0,1447280,-583.5849894742278,45.089027556885874,-23.295427661151543,13.022540264890495,24.552670704794657
13968,20190523,PNJ,109500.0,106300.0,107500.0,109500.0,670520,1906.0747737378115,63.90717693284264,235.40940766550838,46.26703422787363,24.552670704794657
13969,20190523,SSI,26050.0,25700.0,25700.0,26050.0,1205860,-167.95398175868468,47.130656827035025,-8.018944082664337,8.06912844528555,24.552670704794657
13970,20190523,STB,12000.0,11950.0,12050.0,12150.0,1873810,-38.6215154141737,47.70363543323536,8.177570093460073,23.151810888285926,24.552670704794657
13971,20190523,VCB,67600.0,67100.0,67400.0,68000.0,378440,159.60635455588636,57.052505023634225,11.998685075612244,16.84777591126776,24.552670704794657
13972,20190523,VIC,117000.0,116200.0,117000.0,117600.0,249830,966.8165133929142,56.91721339347309,126.22159910931582,34.42940438287353,24.552670704794657
13973,20190523,VNM,132100.0,131200.0,131200.0,133000.0,429290,-17.386952855158597,47.17641251121867,-22.233150429648234,12.12652987142492,24.552670704794657
13974,20190524,BID,32500.0,32500.0,33100.0,33250.0,1510920,-434.4395987655371,45.55672934296789,-57.805044308110254,6.234768749001704,23.671371874631305
13975,20190524,BVH,77200.0,76000.0,78000.0,78400.0,452390,-2992.7667347289243,38.16976453047762,-52.94380561537535,10.68806627548527,23.671371874631305
13976,20190524,CTG,21200.0,21200.0,21350.0,21500.0,2200020,-3.4704374175526027,49.4965253011198,26.973919256883256,13.623466023974235,23.671371874631305
13977,20190524,FPT,45600.0,45250.0,45500.0,45950.0,1014750,-540.3329226760106,46.394523399133,-124.97251539138074,19.70056928447487,23.671371874631305
13978,20190524,GAS,106500.0,106500.0,107000.0,109100.0,605650,918.2493187451182,51.58347784957827,-52.10750193349197,10.302911065972973,23.671371874631305
13979,20190524,HPG,32150.0,32150.0,32500.0,32650.0,3667800,3.715185208584444,47.79290663416784,-23.749093546038612,3.4834566083992824,23.671371874631305
13980,20190524,KDH,30950.0,30900.0,30900.0,31450.0,255830,-150.20931600364202,50.57367449427027,24.430180770239733,5.573925406004095,23.671371874631305
13981,20190524,MBB,21350.0,21350.0,21650.0,21700.0,2667900,-116.0641396499741,47.159381987563755,-2.0067922198220547,19.259603466150434,23.671371874631305
13982,20190524,MSN,87200.0,87200.0,90000.0,90500.0,687440,430.2320206801087,50.32171757567006,125.6659354434289,45.92041520042397,23.671371874631305
13983,20190524,MWG,88700.0,86900.0,87200.0,89300.0,1173580,1070.529085414004,56.59562436453626,134.87972508591577,27.354898088219954,23.671371874631305
13984,20190524,PDR,24700.0,24400.0,24800.0,24950.0,831420,-511.54341804460637,44.422466429909,-17.837291561394373,4.852861924275268,23.671371874631305
13985,20190524,PNJ,107500.0,107500.0,108600.0,110300.0,586190,1994.1792964836932,60.04177159577393,199.72425291779197,50.32744486165185,23.671371874631305
13986,20190524,SSI,25550.0,25450.0,25900.0,25950.0,2089530,-170.92810290752823,44.29955028860629,-16.352351396513523,13.013130099334457,23.671371874631305
13987,20190524,STB,11800.0,11750.0,11900.0,11950.0,6040540,-52.08506118301739,45.060429356754106,-110.93871217998037,7.871638887062227,23.671371874631305
13988,20190524,VCB,66500.0,66100.0,67300.0,68000.0,931250,104.34075411269441,53.144272957861624,-13.460219478733054,16.84777591126777,23.671371874631305
13989,20190524,VIC,115000.0,114300.0,115500.0,116200.0,628560,833.030966843944,52.73310527513135,65.4205607476649,22.375218015829596,23.671371874631305
13990,20190524,VNM,130500.0,130400.0,131000.0,133500.0,765150,-240.42937649492524,45.27420208700793,-28.854920890315768,12.12652987142491,23.671371874631305
13991,20190527,BID,32600.0,32400.0,32500.0,32700.0,526030,-426.8158020814735,45.94738164743141,-74.63783329834,4.084529529706422,24.04492475921623
13992,20190527,BVH,76300.0,76300.0,77200.0,77500.0,195810,-2949.0513129115134,37.30655728221778,-57.56155243042377,15.009436233818944,24.04492475921623
13993,20190527,CTG,21200.0,21000.0,21150.0,21250.0,1710820,1.531269937127945,49.4965253011198,9.957463263734148,4.935427053687372,24.04492475921623
13994,20190527,FPT,45250.0,44650.0,45300.0,45450.0,1261950,-632.2582681865752,45.458238131302146,-128.4509202453982,24.09194990145232,24.04492475921623
13995,20190527,GAS,107700.0,106500.0,107000.0,108100.0,196160,712.6525135626725,53.000114901285414,-51.16959064327868,4.700851280776903,24.04492475921623
13996,20190527,HPG,32200.0,32100.0,32100.0,32350.0,1699260,-31.802561442269507,48.05710447655017,-46.50465046503698,2.70801497735759,24.04492475921623
13997,20190527,KDH,30950.0,30600.0,30900.0,31100.0,90380,-101.63798626988864,50.57367449427027,15.879648976181151,5.356441514234242,24.04492475921623
13998,20190527,MBB,21300.0,21250.0,21350.0,21400.0,1485860,-114.92541508459908,46.71395877150907,-57.57575757575975,5.816149111398696,24.04492475921623
13999,20190527,MSN,88400.0,87100.0,87100.0,88800.0,353840,403.919695818724,52.46940189215779,19.98097050427751,27.829131485118168,24.04492475921623
14000,20190527,MWG,87700.0,87300.0,88500.0,88800.0,539410,1050.2028523946647,53.99273498927576,119.5840554592767,36.08791324829351,24.04492475921623
14001,20190527,PDR,24700.0,24550.0,24700.0,24850.0,695110,-449.27103680436994,44.42246642990901,-16.444420055241316,6.656004160236131,24.04492475921623
14002,20190527,PNJ,106000.0,106000.0,106500.0,107900.0,512340,1920.8232468232309,57.350443118351,127.59450069780853,27.803072786147244,24.04492475921623
14003,20190527,SSI,25350.0,25350.0,25550.0,25600.0,749890,-187.2647721505491,43.22513464417809,-45.22271336280051,2.682746448012215,24.04492475921623
14004,20190527,STB,11800.0,11750.0,11800.0,11900.0,1256990,-62.039861301822384,45.0604293567541,-135.1981351981301,4.409602813122642,24.04492475921623
14005,20190527,VCB,67400.0,66500.0,67000.0,67800.0,341320,131.6472978781385,55.712088971103704,3.337041156845803,13.425855785023364,24.04492475921623
14006,20190527,VIC,115000.0,114000.0,114000.0,115900.0,166080,718.7200005523628,52.73310527513135,43.26328800989011,19.91222042405532,24.04492475921623
14007,20190527,VNM,134000.0,129900.0,131000.0,134000.0,320060,-133.23549898766214,49.85008752537383,6.937394247042117,12.126529871424923,24.04492475921623
14008,20190528,BID,32300.0,32150.0,32500.0,32800.0,881610,-439.9103681884735,44.94649132606103,-74.67532467532345,4.0845295297064235,25.2517641037308
14009,20190528,BVH,76300.0,75300.0,76300.0,77000.0,278150,-2881.19391618378,37.30655728221779,-59.03335511958461,17.383380758481337,25.2517641037308
14010,20190528,CTG,21000.0,20900.0,21200.0,21200.0,2024820,-10.521879798525333,48.10458561845839,3.4936292642898086,4.93542705368738,25.2517641037308
14011,20190528,FPT,44850.0,44750.0,45000.0,45400.0,518470,-728.9831597611046,44.3989136239027,-129.66639229167578,24.53312266254571,25.2517641037308
14012,20190528,GAS,107900.0,107000.0,108900.0,108900.0,141830,559.4054153306934,53.236026027006424,-27.5410730111151,13.61195888996064,25.2517641037308
14013,20190528,HPG,32050.0,32050.0,32500.0,32500.0,2839040,-71.2332454400348,47.31402686629394,-33.97287058535047,5.362284276672683,25.2517641037308
14014,20190528,KDH,30950.0,30700.0,30950.0,30950.0,88880,-62.42525800247677,50.57367449427027,14.378145219267928,9.642227667321169,25.2517641037308
14015,20190528,MBB,21350.0,21200.0,21300.0,21400.0,1653300,-108.73495663498397,47.229565611633525,-53.146107358694714,5.8161491113986905,25.2517641037308
14016,20190528,MSN,87000.0,86500.0,88000.0,88500.0,642340,267.0206413453416,49.86749658690405,-10.737214965691114,32.56088867304108,25.2517641037308
14017,20190528,MWG,88200.0,87500.0,87500.0,88400.0,511870,1062.195657266755,55.06174631878508,100.45525785506814,30.911648242168628,25.2517641037308
14018,20190528,PDR,24700.0,24450.0,24700.0,24800.0,610630,-395.3622362679489,44.422466429909,-13.637268564602657,7.592007700607871,25.2517641037308
14019,20190528,PNJ,108300.0,106500.0,106500.0,108900.0,429790,2024.9366182080848,60.181556861702106,138.26655764513765,27.803072786147226,25.2517641037308
14020,20190528,SSI,25200.0,25050.0,25300.0,25350.0,1306060,-209.89589737342612,42.42677685650296,-70.11494252873493,4.016411105155521,25.2517641037308
14021,20190528,STB,11800.0,11750.0,11850.0,11950.0,2307740,-69.13219915784612,45.0604293567541,-103.58105506353172,7.580284435252911,25.2517641037308
14022,20190528,VCB,67400.0,66800.0,67000.0,68600.0,664400,151.5410595419089,55.71208897110369,31.86274509804426,13.425855785023355,25.2517641037308
14023,20190528,VIC,114000.0,114000.0,116000.0,116000.0,503270,541.1975055882649,50.73736644148102,52.77172597434133,29.958360894351554,25.2517641037308
14024,20190528,VNM,132000.0,131700.0,134000.0,134500.0,608790,-207.27749810321257,47.50217586894587,21.99043893959477,26.625486144816986,25.2517641037308
14025,20190529,BID,32000.0,31950.0,32300.0,32450.0,896960,-469.08804399095607,43.95596327146918,-88.78019860678714,10.41248924025935,23.788640778231606
14026,20190529,BVH,77100.0,76000.0,76100.0,77100.0,183860,-2731.3775065972877,38.62684337860129,-53.814020430371876,17.383380758481337,23.788640778231606
14027,20190529,CTG,20650.0,20650.0,20900.0,20950.0,2326330,-47.76555118914621,45.77420009703644,-46.656632982147045,3.4964525597226874,23.788640778231606
14028,20190529,FPT,44100.0,44000.0,44850.0,44850.0,1505300,-856.2863294019917,42.47885812007743,-137.43947142145905,29.36064155625005,23.788640778231606
14029,20190529,GAS,108700.0,107500.0,107900.0,108900.0,254400,496.78269830757927,54.187547120405384,-33.64770954474893,13.611958889960643,23.788640778231606
14030,20190529,HPG,32500.0,32050.0,32300.0,32500.0,1660260,-65.41702070392785,49.72648793040732,-26.996625421812855,5.362284276672673,23.788640778231606
14031,20190529,KDH,30900.0,30800.0,30950.0,31000.0,137170,-34.98024003794853,50.244036100295915,16.5021364373077,9.642227667321174,23.788640778231606
14032,20190529,MBB,21200.0,21150.0,21350.0,21350.0,1497840,-114.61154951195203,45.8526289416543,-64.43825441040275,5.816149111398699,23.788640778231606
14033,20190529,MSN,87300.0,86500.0,86600.0,87700.0,313820,180.65220104460604,50.41259290514551,-72.42554126827626,24.786954178272584,23.788640778231606
14034,20190529,MWG,87500.0,87400.0,88200.0,88500.0,910660,1003.6464798045199,53.269148200804004,94.31391323562366,35.50100323239327,23.788640778231606
14035,20190529,PDR,24500.0,24450.0,24700.0,24750.0,908970,-364.5748599357903,43.47381776195974,-12.83353949461005,8.57202535312831,23.788640778231606
14036,20190529,PNJ,106700.0,106000.0,108600.0,108600.0,391420,1955.7953950115043,57.43773746204633,124.67651088445974,37.20985986982358,23.788640778231606
14037,20190529,SSI,25050.0,24950.0,25200.0,25300.0,846830,-237.2006718657285,41.63134153150358,-82.28228228228167,5.33678718294316,23.788640778231606
14038,20190529,STB,11750.0,11750.0,11850.0,11850.0,1765170,-77.88964677543663,44.37985558118977,-126.68161434977381,0.4565101951523618,23.788640778231606
14039,20190529,VCB,67500.0,67200.0,67600.0,68100.0,313510,173.37758438343008,55.99881662595636,42.635658914733625,21.324252479399263,23.788640778231606
14040,20190529,VIC,115200.0,114000.0,114900.0,115400.0,357950,491.6719325470185,52.94793288193234,44.0436900832959,24.932690115011386,23.788640778231606
14041,20190529,VNM,132900.0,131800.0,132400.0,133700.0,271730,-191.1306028449908,48.62852653431362,11.71171171171512,20.937326774895222,23.788640778231606
14042,20190530,BID,31800.0,31800.0,32200.0,32300.0,671830,-502.5567296596746,43.29789676969567,-94.18481548699191,13.040804566752179,22.997442541722332
14043,20190530,BVH,77500.0,77000.0,77600.0,77900.0,289570,-2550.9643366181554,39.28816474321973,-41.55909261812253,7.125850959793359,22.997442541722332
14044,20190530,CTG,20650.0,20500.0,20600.0,20850.0,1569920,-76.40072904574117,45.77420009703644,-66.6666666666592,6.701971996455504,22.997442541722332
14045,20190530,FPT,44550.0,43900.0,44100.0,44700.0,986450,-910.3695953097777,43.98248400523437,-127.85179017485365,30.653890021050795,22.997442541722332
14046,20190530,GAS,108100.0,108000.0,108700.0,109100.0,105790,394.19472687000234,53.34539897248104,-33.345615327933324,17.331148738023302,22.997442541722332
14047,20190530,HPG,32000.0,31950.0,32500.0,32500.0,4194290,-100.00069624453681,47.240165410030244,-40.09913573969587,9.42835524081347,22.997442541722332
14048,20190530,KDH,30950.0,30850.0,31000.0,31000.0,78230,-9.090493882973533,50.577280741324785,25.62712914215002,7.78315457987959,22.997442541722332
14049,20190530,MBB,21150.0,21100.0,21100.0,21350.0,1292040,-121.8982071846549,45.396253746381774,-93.30985915493208,5.816149111398701,22.997442541722332
14050,20190530,MSN,85500.0,85500.0,87300.0,87800.0,309190,-32.6638385191618,47.22542984388912,-98.93390191898054,28.698051450757724,22.997442541722332
14051,20190530,MWG,87600.0,87100.0,87500.0,88000.0,394320,954.3142583762237,53.4929055863841,76.70727205611368,28.9600983152539,22.997442541722332
14052,20190530,PDR,24650.0,24450.0,24600.0,24700.0,823350,-324.3331849184542,44.39511590006048,-8.030112923462639,9.596901477122968,22.997442541722332
14053,20190530,PNJ,106200.0,106200.0,106700.0,107500.0,329610,1839.4506145012274,56.60346406976828,89.65856055023579,27.880256411700294,22.997442541722332
14054,20190530,SSI,25100.0,24850.0,25050.0,25350.0,775200,-251.90155590538416,42.00626953733962,-81.02564102563979,5.336787182943172,22.997442541722332
14055,20190530,STB,11800.0,11700.0,11750.0,11900.0,2100560,-79.87465961798989,45.23551735587899,-116.32947976878492,0.4565101951523805,22.997442541722332
14056,20190530,VCB,67700.0,67300.0,67500.0,68100.0,320900,204.4645758189872,56.58041516336016,48.681330136563545,21.324252479399263,22.997442541722332
14057,20190530,VIC,115000.0,115000.0,115200.0,116200.0,572810,431.31233050560695,52.5414335170744,52.21300138312793,26.45285031186473,22.997442541722332
14058,20190530,VNM,131500.0,131500.0,132800.0,133000.0,542710,-287.98268658461166,47.005629478831366,-0.5960784313688052,16.060828816313517,22.997442541722332
14059,20190531,BID,31500.0,31450.0,31650.0,31900.0,914150,-546.9831160991525,42.31488290894385,-117.52833410960929,19.75195376295643,21.048067279177985
14060,20190531,BVH,76800.0,76300.0,76300.0,77500.0,320170,-2436.384624108934,38.536426172543635,-48.21498257370853,9.383091510330441,21.048067279177985
14061,20190531,CTG,20300.0,20300.0,20750.0,20750.0,2022410,-125.88526179326436,43.51810310793962,-80.55119874523074,1.3062881527376975,21.048067279177985
14062,20190531,FPT,44100.0,44100.0,44600.0,44800.0,611860,-978.2653780545297,42.82443433656526,-112.78195488721742,22.652696631134035,21.048067279177985
14063,20190531,GAS,104300.0,104300.0,106500.0,107800.0,370420,6.193384839207283,48.415592615381925,-116.46136618141496,9.16713554927542,21.048067279177985
14064,20190531,HPG,32100.0,32000.0,32000.0,32200.0,3394280,-117.97935148296165,47.78036809111368,-68.40684068405848,2.3755497478866783,21.048067279177985
14065,20190531,KDH,31000.0,30800.0,30950.0,31000.0,174270,15.28569463027452,50.91735148901261,29.91107518189266,7.783154579879584,21.048067279177985
14066,20190531,MBB,20850.0,20850.0,21100.0,21200.0,2357400,-150.14959758708937,42.75494797405765,-133.54383358098346,1.4374606641446102,21.048067279177985
14067,20190531,MSN,85800.0,85600.0,85600.0,86800.0,463440,-175.4879283367045,47.79448406161995,-165.07838917922308,19.230080146347394,21.048067279177985
14068,20190531,MWG,86100.0,86000.0,87600.0,87700.0,626570,785.1301617201534,49.793270813968064,53.660391709454586,25.087312028821334,21.048067279177985
14069,20190531,PDR,24200.0,24200.0,24650.0,24700.0,716840,-325.0061382818676,42.25764439020319,-8.519060321830787,8.29918103765875,21.048067279177985
14070,20190531,PNJ,103100.0,103100.0,106000.0,106200.0,787930,1480.0414489789255,51.7797052183219,47.79502340478192,17.764322889039526,21.048067279177985
14071,20190531,SSI,24850.0,24850.0,25100.0,25200.0,991780,-280.4916894873895,40.65550156487314,-94.74919331182026,9.59981933209392,21.048067279177985
14072,20190531,STB,11750.0,11700.0,11750.0,11900.0,1928870,-84.50822056736433,44.52689365468016,-116.66666666666401,0.4565101951523592,21.048067279177985
14073,20190531,VCB,67200.0,66800.0,67500.0,68000.0,712090,186.60436026772368,54.71020440086932,30.89533417402743,19.252235051750258,21.048067279177985
14074,20190531,VIC,114600.0,114600.0,115800.0,115800.0,296610,347.19797186342475,51.719906509549475,45.99029350589497,29.504896813930483,21.048067279177985
14075,20190531,VNM,129500.0,129500.0,131400.0,131800.0,711390,-520.1262543397606,44.79626734442009,-40.32206119162254,8.075002879486089,21.048067279177985
14076,20190603,BID,30600.0,30600.0,31400.0,31500.0,1299050,-647.351559992203,39.52965716808694,-146.69617451786115,25.86774025738654,19.952537677358997
14077,20190603,BVH,77300.0,75000.0,75000.0,77500.0,384090,-2278.963087252894,39.393307923209655,-49.4288224956064,9.383091510330436,19.952537677358997
14078,20190603,CTG,19900.0,19900.0,20100.0,20350.0,3077110,-195.1294368884046,41.12189086833026,-161.64561062519516,13.740378660806854,19.952537677358997
14079,20190603,FPT,43500.0,43500.0,44000.0,44100.0,881810,-1068.175004101795,41.32368396971256,-121.01496421600463,29.146312741811702,19.952537677358997
14080,20190603,GAS,101400.0,99000.0,102300.0,103000.0,585280,-529.2058818212681,45.12349092338909,-228.7029930928669,14.354032113997672,19.952537677358997
14081,20190603,HPG,31500.0,31400.0,32050.0,32100.0,12274790,-178.5839463109878,44.92528558025151,-94.82758620688672,0.07723360141257796,19.952537677358997
14082,20190603,KDH,30950.0,30800.0,31000.0,31000.0,139140,30.22104808504082,50.557476812387065,34.241965337372626,5.734527848304639,19.952537677358997
14083,20190603,MBB,20350.0,20350.0,20700.0,20800.0,2176820,-210.4588111777448,38.8569681783484,-243.31641285956178,17.54879998891954,19.952537677358997
14084,20190603,MSN,85000.0,85000.0,85800.0,86400.0,381730,-349.2049453922082,46.41388105159837,-176.66219582296014,15.593914821611376,19.952537677358997
14085,20190603,MWG,85000.0,84100.0,86000.0,86000.0,549540,555.8818790212972,47.31099829401417,-0.9355297945851073,5.834776412862701,19.952537677358997
14086,20190603,PDR,24000.0,24000.0,24100.0,24350.0,773300,-337.78402324429044,41.34247321456938,-21.83661532462418,15.762785290341663,19.952537677358997
14087,20190603,PNJ,100800.0,100500.0,102600.0,103000.0,602080,998.1107187380403,48.60081500489943,-20.501944149874234,2.524941240155107,19.952537677358997
14088,20190603,SSI,24750.0,24550.0,24700.0,24850.0,1180930,-307.6720882825539,40.12164010946528,-135.54757630161458,18.728653240942354,19.952537677358997
14089,20190603,STB,11600.0,11500.0,11700.0,11750.0,3847140,-99.14125868362862,42.462528702096364,-168.6046511627886,10.412884513103737,19.952537677358997
14090,20190603,VCB,66500.0,64000.0,66500.0,67200.0,593660,114.6443126390368,52.210802569483256,-43.87626262625804,4.0550660864961845,19.952537677358997
14091,20190603,VIC,114500.0,113000.0,114000.0,115500.0,281510,269.3625288034382,51.51160697876283,17.384040098657756,26.69482210430062,19.952537677358997
14092,20190603,VNM,128000.0,127100.0,129500.0,130100.0,717990,-815.7358729018888,43.22015253744987,-84.27425953198752,2.1236605986770725,19.952537677358997
14093,20190604,BID,32000.0,30550.0,30600.0,32000.0,867040,-606.9296677717502,45.3212089485232,-115.55338859093033,25.867740257386533,25.703735234593655
14094,20190604,BVH,77800.0,76900.0,77000.0,77900.0,325360,-2089.7699961291946,40.254952682597626,-34.09984276729559,3.9539607351233483,25.703735234593655
14095,20190604,CTG,20000.0,19900.0,20000.0,20200.0,2031330,-239.17966595851976,41.948559750136546,-153.8305222515671,17.887336722981946,25.703735234593655
14096,20190604,FPT,43300.0,43250.0,43500.0,43700.0,537160,-1142.398500245923,40.830281634382224,-120.16793814960776,32.602602977558114,25.703735234593655
14097,20190604,GAS,102000.0,100000.0,101400.0,103000.0,187500,-894.7841576171195,45.91067457210918,-214.1308632242847,14.35403211399767,25.703735234593655
14098,20190604,HPG,24300.0,24050.0,24600.0,24800.0,3337800,-798.3900083977715,25.7927804907211,-658.5478792368895,63.63291238037986,25.703735234593655
14099,20190604,KDH,30950.0,30900.0,30950.0,31000.0,87810,41.57813642612382,50.557476812387065,37.187169545295724,5.734527848304632,25.703735234593655
14100,20190604,MBB,20350.0,20300.0,20450.0,20500.0,1469890,-255.31122853591296,38.8569681783484,-259.88354275207087,27.10222293385824,25.703735234593655
14101,20190604,MSN,85000.0,83500.0,85000.0,85600.0,326580,-481.3284778956149,46.41388105159838,-206.5217391304406,8.518448736350457,25.703735234593655
14102,20190604,MWG,86000.0,84600.0,85400.0,86000.0,224080,449.7086446672329,49.67056070016956,-1.0986596352399496,5.834776412862694,25.703735234593655
14103,20190604,PDR,24000.0,23900.0,24000.0,24200.0,662810,-343.94579609810535,41.34247321456938,-20.177383592017176,18.790864202320968,25.703735234593655
14104,20190604,PNJ,100900.0,100800.0,100800.0,102300.0,486050,617.1323891334905,48.74235202590684,-41.82854182853996,6.299834468818939,25.703735234593655
14105,20190604,SSI,24800.0,24550.0,24850.0,24900.0,694920,-321.4724339108725,40.52559475935345,-112.67889538399425,13.47879434489264,25.703735234593655
14106,20190604,STB,11600.0,11550.0,11650.0,11700.0,2440450,-109.476074772625,42.46252870209637,-168.0522565320641,13.738608285643814,25.703735234593655
