Date,Open,High,Low,Close,Adj Close,Volume
2017-12-12,919.04,922.24,883.52,914.82,914.82,73930000
2017-12-13,919.58,920.38,911.01,913.33,913.33,39790000
2017-12-14,913.3,928.21,913.3,928.21,928.21,34120000
2017-12-15,925.65,933.09,925.2,926.7,926.7,61770000
2017-12-18,937.81,950.81,937.64,950.81,950.81,52510000
2017-12-19,955.99,959.33,947.24,947.62,947.62,55560000
2017-12-20,947.51,954.96,942.07,948.78,948.78,52770000
2017-12-21,944.9,953.26,936.53,936.53,936.53,50100000
2017-12-22,939.48,946.01,937.75,945.88,945.88,49830000
2017-12-25,947.06,950.64,944.77,949.28,949.28,34740000
2017-12-26,951.27,955.81,948.68,955.73,955.73,43580000
2017-12-27,957.76,962.33,955.14,958.02,958.02,65130000
2017-12-28,960.38,968.4,957.19,966.91,966.91,54600000
2017-12-29,968.28,980.47,967.2,975.52,975.52,65830000
2018-1-2,977.2,992.72,975.49,992.72,992.72,74430000
2018-1-3,996.23,1011.84,995.74,1004.66,1004.66,86290000
2018-1-4,1007.6,1014.17,1006.96,1014.15,1014.15,91540000
2018-1-5,1014.42,1014.42,1005.1,1007.73,1007.73,86910000
2018-1-8,1006.25,1023.5,1000.29,1023.5,1023.5,107210000
2018-1-9,1028.05,1040.58,1019.52,1039.64,1039.64,121150000
2018-1-10,1040.61,1047.59,1033.54,1039.7,1039.7,143070000
2018-1-11,1039.7,1050.23,1031.43,1047.2,1047.2,92980000
2018-1-12,1050.08,1058.2,1044.85,1049.86,1049.86,125710000
2018-01-15,1050.35,1063.11,1042.64,1063.11,1063.11,105740000
2018-01-16,1056.95,1063.46,1047.9,1061.78,1061.78,117060000
2018-01-17,1060.36,1061.49,1030,1030,1030,109080000
2018-01-18,1028.39,1048.56,1013.11,1048.56,1048.56,105770000
2018-01-19,1050.01,1062.13,1046.92,1053.47,1053.47,113280000
2018-01-22,1059.2,1084.09,1059.19,1082.71,1082.71,91780000
2018-01-23,1059.2,1084.09,1059.19,1082.71,1082.71,91780000
2018-01-25,1093.49,1109.98,1088.69,1095.52,1095.52,174650000
2018-01-26,1096.09,1112.59,1088,1104.42,1104.42,94380000
2018-01-29,1108.98,1118.08,1095.75,1096.78,1096.78,108390000
2018-01-30,1087.57,1099.16,1078.98,1099.16,1099.16,105160000
2018-01-31,1097.38,1113.37,1094.77,1095.9,1095.9,104400000
2018-2-1,1098.3,1098.3,1076.09,1086.9,1086.9,84200000
2018-2-2,1087.24,1090.4,1075.65,1090.4,1090.4,66560000
2018-2-5,1081.7,1081.7,1035.02,1035.02,1035.02,92450000
2018-2-6,1013.7,1015.56,969.01,1007.72,1007.72,144850000
2018-2-7,1034.76,1040.23,1025.3,1030.91,1030.91,64850000
2018-2-8,1024.13,1031.98,1013.56,1013.56,1013.56,45310000
2018-2-9,983.6,996.77,966.78,996.77,996.77,64740000
2018-2-12,1001.7,1034.76,1001.7,1034.76,1034.76,56580000
2018-02-13,1043.44,1055.86,1043.44,1054.09,1054.09,52960000
2018-02-21,1064.55,1081.82,1063.73,1075.47,1075.47,74170000
2018-02-22,1068.84,1078.48,1063.46,1064.28,1064.28,85110000
2018-02-23,1073.56,1089.96,1068.75,1089.96,1089.96,85270000
2018-02-26,1101.66,1113.01,1099.71,1099.71,1099.71,97630000
2018-02-27,1108.87,1110.11,1094.17,1106.09,1106.09,76580000
2018-02-28,1096.3,1113.59,1095.98,1108.23,1108.23,102130000
2018-3-1,1106.03,1116.79,1098.51,1105.84,1105.84,94020000
2018-3-2,1095.31,1109.51,1092.18,1106.92,1106.92,73540000
2018-3-5,1113.71,1116.8,1080.83,1080.83,1080.83,105070000
2018-3-6,1091.98,1103.31,1075.78,1103.31,1103.31,74500000
2018-3-7,1102.85,1106.89,1084.53,1092.17,1092.17,71110000
2018-3-8,1092.29,1109.29,1091.7,1105.03,1105.03,48220000
2018-3-9,1107.83,1117.9,1102.07,1106.54,1106.54,65730000
2018-3-12,1106.54,1116.38,1104.85,1106.97,1106.97,73670000
2018-03-13,1106.97,1112.98,1098.58,1111.38,1111.38,77320000
2018-03-14,1111.58,1121.74,1111.58,1115,1115,84860000
2018-03-15,1114.89,1114.9,1105.26,1110.26,1110.26,72270000
2018-03-16,1112.44,1118.36,1109.85,1112.93,1112.93,108040000
2018-03-19,1117.13,1134.75,1117.13,1130.26,1130.26,72810000
2018-03-20,1130.09,1139.23,1126,1134.19,1134.19,69640000
2018-03-21,1134.79,1148.64,1134.79,1147.26,1147.26,77060000
2018-03-22,1147.9,1159.37,1144.44,1144.58,1144.58,71820000
2018-03-23,1144.18,1144.18,1113.7,1128.93,1128.93,95730000
2018-03-26,1129.05,1151.32,1123.9,1146.73,1146.73,69780000
2018-03-27,1146.86,1162.35,1146.86,1150.3,1150.3,60430000
2018-03-28,1150.33,1158.75,1144.71,1151.09,1151.09,41770000
2018-03-29,1151.65,1155.65,1141.65,1144.74,1144.74,39960000
2018-03-30,1144.74,1154.59,1136.2,1153.08,1153.08,49200000
2018-4-2,1153.11,1174.13,1153.11,1171.21,1171.21,64580000
2018-4-3,1171.89,1173.18,1156.91,1160.97,1160.97,73020000
2018-4-4,1161.24,1176.22,1161.24,1165.75,1165.75,59710000
2018-4-5,1165.75,1175.64,1163.76,1169.12,1169.12,49970000
2018-4-6,1169.12,1180.6,1169.12,1174.37,1174.37,74390000
2018-4-9,1174.02,1181.58,1169.56,1177.68,1177.68,79980000
2018-4-10,1177.68,1185.06,1161.71,1168.06,1168.06,77680000
2018-4-11,1168.41,1172.44,1137.2,1137.2,1137.2,87630000
2018-4-12,1136.76,1143.5,1121.47,1143.5,1143.5,63710000
2018-04-13,1146.67,1153.95,1131.61,1134.21,1134.21,64880000
2018-04-16,1133,1136.8,1122.26,1128.03,1128.03,49040000
2018-04-17,1128.11,1136.17,1119.7,1130.32,1130.32,47630000
2018-04-18,1131.56,1136.98,1115.18,1115.7,1115.7,45880000
2018-04-19,1114.98,1115,1066.09,1066.09,1066.09,75220000
2018-04-20,1066.33,1089.62,1047.71,1089.45,1089.45,56320000
2018-04-23,1091.18,1098.58,1055.37,1055.37,1055.37,67290000
2018-04-24,1055.24,1060.92,1027.74,1053.99,1053.99,67320000
2018-04-26,1055.95,1057.2,1011.51,1018.97,1018.97,78320000
2018-04-27,1018.06,1029.36,1007.39,1027.97,1027.97,60640000
2018-5-2,1029.76,1033.2,1009.98,1012.84,1012.84,57650000
2018-5-3,1011.83,1012.12,989,1010.35,1010.35,74960000
2018-5-4,1012.44,1023.16,1006.99,1010.89,1010.89,46200000
2018-5-7,1010.99,1048.03,1010.99,1048.03,1048.03,52320000
2018-5-8,1047.88,1059.68,1042.59,1047.83,1047.83,53710000
2018-5-9,1047.83,1058.09,1037.1,1046.39,1046.39,41450000
2018-5-10,1046.9,1047.5,1009.79,1019.69,1019.69,59660000
2018-5-11,1019.69,1031.77,1003.47,1030.79,1030.79,55930000
2018-05-14,1031.18,1051.45,1029.92,1051.45,1051.45,43660000
2018-05-15,1055.82,1067.61,1052.16,1055.49,1055.49,47150000
2018-05-16,1055.31,1055.31,1031.33,1034.3,1034.3,39850000
2018-05-17,1034.2,1035.45,1007.09,1007.09,1007.09,42810000
2018-05-18,1007.05,1023.23,989.2,1022.21,1022.21,46160000
2018-05-21,1023.28,1027.85,997.21,997.21,997.21,40480000
2018-05-22,996.19,996.19,947.7,958.95,958.95,64670000
2018-05-23,957.72,973.07,945.01,968.54,968.54,52820000
2018-05-24,968.93,974.17,951.17,960.55,960.55,44000000
2018-05-25,958.74,960.57,936.32,936.32,936.32,49220000
2018-05-28,932,932,894.31,898,898,73640000
2018-05-29,897.13,932.82,881.91,924.9,924.9,64470000
2018-05-30,924.9,925.18,902,918.64,918.64,53180000
2018-05-31,917.94,950.49,914.57,947.31,947.31,67380000
2018-6-1,949.13,970.81,948.69,969.15,969.15,68490000
2018-6-4,970.81,997,970.81,996.67,996.67,59530000
2018-6-5,996.67,1008.83,996.15,1007.32,1007.32,65890000
2018-6-6,1007.51,1023.38,995.29,1022.72,1022.72,60800000
2018-6-7,1023.95,1034.72,1020.77,1026.75,1026.75,60340000
2018-6-8,1026.76,1028.42,1017.9,1025.87,1025.87,46070000
2018-6-11,1025.71,1034.85,1016.22,1024.85,1024.85,49970000
2018-6-12,1021.02,1021.02,989.53,1008.76,1008.76,79030000
2018-06-13,1008.32,1019.32,1005.58,1018.59,1018.59,34760000
2018-06-14,1018.07,1022.95,1004.31,1004.31,1004.31,43470000
2018-06-15,1004.14,1005.71,994.38,1005.04,1005.04,55840000
2018-06-18,1004.97,1006.58,970.35,970.35,970.35,51490000
2018-06-19,970.06,970.06,919.09,945.11,945.11,87420000
2018-06-20,945.3,966.86,936.83,966.86,966.86,39850000
2018-06-21,966.91,966.91,950.06,955.75,955.75,30310000
2018-06-22,954.7,974.42,945.59,973.05,973.05,39420000
2018-06-25,973.45,989.18,973.45,982.09,982.09,34370000
2018-06-26,981.97,981.97,959.29,973.9,973.9,24310000
2018-06-27,973.89,976.93,961.29,961.29,961.29,31800000
2018-06-28,962.93,967.28,943.12,947.03,947.03,47410000
2018-06-29,947.03,951.74,939.7,947.55,947.55,35640000
2018-7-2,945.94,945.94,917.8,930.12,930.12,54620000
2018-7-3,930.12,931.12,891.97,891.97,891.97,67910000
2018-7-4,892.01,901.64,880.37,900.89,900.89,44420000
2018-7-5,901.25,905.51,875.17,883.77,883.77,44760000
2018-7-6,880.17,910.14,870.34,905.62,905.62,58310000
2018-7-9,905.97,916.84,896.79,898.73,898.73,40290000
2018-7-10,898.09,906.25,897.96,897.96,897.96,33120000
2018-7-11,894.16,894.16,871.22,881.14,881.14,53410000
2018-7-12,877.68,893.15,870.53,883.87,883.87,33200000
2018-07-13,886.17,902.14,886.17,899.45,899.45,38300000
2018-07-16,901.68,910.82,897.03,904.18,904.18,36480000
2018-07-17,903.87,915.53,892.39,915.53,915.53,44270000
2018-07-18,915.69,935.42,915.23,935.42,935.42,54820000
2018-07-19,935.54,946.39,934.2,941.09,941.09,47890000
2018-07-20,941.09,941.41,926.5,926.5,926.5,56210000
2018-07-23,927.01,945.13,926.56,931.31,931.31,64550000
2018-07-24,931.2,932.83,916.19,923.53,923.53,52020000
2018-07-25,923.55,931.55,915.68,915.68,915.68,46050000
2018-07-26,915.7,921.33,907.6,921.33,921.33,45650000
2018-07-27,923.02,930.57,918.37,927.19,927.19,42560000
2018-07-30,927.36,940.25,927.36,939.6,939.6,49710000
2018-07-31,938.73,948.38,934.39,944.38,944.38,60280000
2018-8-1,944.31,947.08,935.63,939.31,939.31,46100000
2018-8-2,939.85,939.85,924.38,937.86,937.86,51680000
2018-8-3,938.51,949.93,938.51,941.12,941.12,43960000
2018-8-6,941.13,943.98,935.75,939.84,939.84,40730000
2018-8-7,939.81,941.63,933.77,936.92,936.92,41890000
2018-8-8,937.69,946.07,937.58,945.89,945.89,42900000
2018-8-9,945.78,954.38,942.83,943.91,943.91,60490000
2018-8-10,942.85,948.69,936.44,948.32,948.32,42920000
2018-08-13,946.75,960.02,941.95,960.02,960.02,82540000
2018-08-14,960.29,968.62,959.23,965.6,965.6,57360000
2018-08-15,965.61,969.8,947.78,947.82,947.82,62330000
2018-08-16,946.91,950.18,932.27,950.18,950.18,63720000
2018-08-17,950.18,959.39,949.23,949.23,949.23,45070000
2018-08-20,949.23,952.16,942.33,945.65,945.65,55600000
2018-08-21,946.55,955.27,944.88,955.27,955.27,47810000
2018-08-22,956,963.17,956,959.63,959.63,50600000
2018-08-23,960.09,963.91,957.98,960.94,960.94,42650000
2018-08-24,960.22,963.09,955.16,960.42,960.42,56890000
2018-08-27,960.43,969.97,960.43,966.55,966.55,64180000
2018-08-28,966.34,972.4,966.34,971.01,971.01,60470000
2018-08-29,971.12,972.32,964,964.99,964.99,44590000
2018-08-30,964.99,975.43,960.86,975.43,975.43,54010000
2018-08-31,975.48,979.11,969.23,969.23,969.23,59640000
2018-9-4,969.23,971.3,951.14,951.14,951.14,51820000
2018-9-5,951.09,953.37,938.53,941,941,53500000
2018-9-6,941,944.73,931.99,932.12,932.12,45110000
2018-9-7,932.1,945.59,931.19,945.59,945.59,46810000
2018-9-10,945.04,948.31,942.68,943.31,943.31,50010000
2018-9-11,943.67,959.09,940.78,958.91,958.91,47920000
2018-9-12,959.2,967.78,958.67,958.67,958.67,55990000
2018-09-13,958.63,963.72,955.64,957.17,957.17,48960000
2018-09-14,958.01,965.23,958.01,960.33,960.33,57050000
2018-09-17,960.33,960.94,951.38,953.79,953.79,43730000
2018-09-18,953.45,959.75,945.93,959.75,959.75,58890000
2018-09-19,960.01,969.34,960.01,962.7,962.7,66980000
2018-09-20,962.7,971.48,962.26,971.18,971.18,56330000
2018-09-21,971.12,978.77,968.73,974.43,974.43,117100000
2018-09-24,974.47,986.3,974.47,985.59,985.59,55250000
2018-09-25,985.57,988.23,980.44,985.11,985.11,53100000
2018-09-26,985.26,989.54,980.8,984.39,984.39,60310000
2018-09-27,985.28,992.1,984.15,989.45,989.45,51370000
2018-09-28,989.98,996.6,989.98,994.73,994.73,89440000
2018-10-1,994.76,1001.14,990,990.41,990.41,81260000
2018-10-2,990.26,992.77,984.54,987.88,987.88,66200000
2018-10-3,987.46,992.87,986.16,990.6,990.6,57100000
2018-10-4,990.49,993.78,989.06,993.61,993.61,74040000
2018-10-5,993.61,993.61,980.75,980.75,980.75,74560000
2018-10-8,979.27,979.27,968.61,970.28,970.28,71310000
2018-10-9,970.21,974.29,966.68,967.37,967.37,63820000
2018-10-10,967.37,970.51,961.7,966.27,966.27,63520000
2018-10-11,959.12,959.12,911.69,920.02,920.02,136880000
2018-10-12,918.83,943.73,908.74,943.49,943.49,78660000
2018-10-15,943.51,943.62,927.6,928.55,928.55,41830000
2018-10-16,928.46,939.41,926.96,939.41,939.41,42660000
2018-10-17,940.29,949.41,940.29,945.91,945.91,51480000
2018-10-18,945.92,945.92,936.22,937.54,937.54,45080000
2018-10-19,937.47,937.47,920.28,931.69,931.69,47140000
2018-10-22,931.66,938.02,922.75,922.75,922.75,41150000
2018-10-23,919.49,919.49,893.34,908,908,72790000
2018-10-24,908,909.4,896.5,896.5,896.5,48110000
2018-10-25,896.39,896.39,860.13,888.86,888.86,56980000
2018-10-26,890.71,897.48,881.06,881.06,881.06,45670000
2018-10-29,881.06,881.87,870.36,874.43,874.43,41650000
2018-10-30,872.69,881.83,868.29,874.06,874.06,37880000
2018-10-31,874.06,901.93,874.06,901.57,901.57,60480000
2018-11-1,901.57,901.57,885.58,887.72,887.72,39450000
2018-11-2,889.81,905.65,889.81,903.43,903.43,55630000
2018-11-5,903.24,904.83,894.88,904.83,904.83,33820000
2018-11-6,905.34,909.19,899.61,899.61,899.61,37080000
2018-11-7,900.47,903.15,892.79,899.25,899.25,45540000
2018-11-8,901.42,909.69,899.65,900.4,900.4,31120000
2018-11-9,900.4,900.4,885.65,885.65,885.65,38610000
2018-11-12,883.49,889.06,875.29,888.2,888.2,33820000
2018-11-13,888.2,888.2,873.87,873.87,873.87,39560000
2018-11-14,873.87,880.65,868.63,871.55,871.55,46150000
2018-11-15,871.55,874.87,859.86,864.98,864.98,42380000
2018-11-16,865.03,874.94,863.89,869.24,869.24,40660000
2018-11-19,869.24,888.76,869.24,888.76,888.76,39850000
2018-11-20,886.36,893.09,883.8,893.09,893.09,43540000
2018-11-21,888.54,897.1,880.83,897.1,897.1,38920000
2018-11-22,897.28,900.77,896.18,898.9,898.9,39230000
2018-11-23,898.05,899.37,889.78,890.62,890.62,37260000
2018-11-26,889.88,896.12,886.76,895.05,895.05,25040000
2018-11-27,895.07,903.78,893.96,895.3,895.3,32750000
2018-11-28,894.66,901.4,894.27,901.4,901.4,29500000
2018-11-29,901.48,910.48,897.58,897.58,897.58,40280000
2018-11-30,897.48,898.69,890.41,894.79,894.79,54630000
2018-12-3,896.5,921.72,896.5,921.72,921.72,63630000
2018-12-4,921.74,929.33,920.2,927.46,927.46,52510000
2018-12-5,927.39,928.9,915.9,925.68,925.68,61080000
2018-12-6,925.58,928.64,916.63,922.86,922.86,55210000
2018-12-7,923.9,933.29,923.9,929.59,929.59,51430000
2018-12-10,928.96,928.96,921.59,922.82,922.82,48780000
2018-12-11,922.58,925.43,915.68,922.34,922.34,43570000
2018-12-12,922.43,927.7,922.41,927.7,927.7,37560000
2018-12-13,928.21,935.33,927.92,928.9,928.9,46590000
2018-12-14,928.84,928.84,918.19,918.79,918.79,48410000
2018-12-17,914.97,914.97,901.33,901.41,901.41,47290000
2018-12-18,901.31,901.31,881.76,890.68,890.68,52310000
2018-12-19,890.78,891.69,877.63,882.79,882.79,52150000
2018-12-20,880.4,883.76,876.15,877.03,877.03,38050000
2018-12-21,877.02,877.02,866.09,873.09,873.09,45670000
2018-12-24,873.14,879.74,872.99,873.64,873.64,31110000
2018-12-25,873.56,873.56,850.33,865.69,865.69,51480000
2018-12-26,865.69,867.88,860.52,861.02,861.02,32710000
2018-12-27,861.53,872.73,861.53,865.45,865.45,35750000
2018-12-28,866.04,868.62,854.99,854.99,854.99,38260000
2019-1-2,854.99,864.64,852.79,855.66,855.66,34100000
2019-1-3,855.66,856.21,834.81,838.79,838.79,50050000
2019-1-4,838.79,842.05,821.83,840.17,840.17,37440000
2019-1-7,840.17,858.69,840.17,851.41,851.41,30670000
2019-1-8,851.2,852.92,841.86,845.43,845.43,27920000
2019-1-9,845.53,856.87,845.25,855.51,855.51,37200000
2019-1-10,855.39,859.93,852.96,857.95,857.95,32830000
2019-1-11,857.84,862.88,857.67,860.3,860.3,34660000
2019-01-14,860.4,860.4,854.71,859.42,859.42,32410000
2019-01-15,859.42,865.26,856.04,865.1,865.1,33590000
2019-01-16,865,868.41,861.18,864.29,864.29,33030000
2019-01-17,864.15,864.15,853.34,853.34,853.34,31740000
2019-01-18,853.34,859.95,853.34,854.79,854.79,28300000
2019-01-21,855,865.59,855,864.1,864.1,46180000
2019-01-22,864.1,865.92,859.09,859.17,859.17,36100000
2019-01-23,859.26,864.83,856.77,861.73,861.73,35620000
2019-01-24,861.63,866.49,861.04,865.52,865.52,35100000
2019-01-25,865.44,869.53,865.44,867.7,867.7,34850000
2019-01-28,867.6,871.56,865.9,868.76,868.76,24720000
2019-01-29,868.81,872.03,863.22,872.03,872.03,30050000
2019-01-30,872.01,872.01,867.92,869.16,869.16,33260000
2019-01-31,869.38,874.09,863.85,866.06,866.06,46950000
2019-2-1,866.01,868.15,859.38,859.81,859.81,41900000
2019-2-11,862.2,878.67,862.2,878.67,878.67,39940000
2019-2-12,878.69,890.16,878.68,888.33,888.33,62160000
2019-02-13,888.33,897.42,887.6,897.42,897.42,65640000
2019-02-14,897.42,904.11,897.3,900.12,900.12,50280000
2019-02-15,900.14,903.11,895.13,897.74,897.74,50970000
2019-02-18,899.75,904.93,899.74,904.93,904.93,51220000
2019-02-19,905.09,915.31,905.09,907.82,907.82,78090000
2019-02-20,907.82,913.51,906.64,911.8,911.8,53100000
2019-02-21,912.83,926.09,911.38,926.09,926.09,63250000
2019-02-22,926.3,934.65,920.78,929.5,929.5,74940000
2019-02-25,929.57,944.01,929.57,939.47,939.47,68470000
2019-02-26,939.56,941.45,922.93,929.51,929.51,58440000
2019-02-27,929.51,935.76,928.59,930.54,930.54,54960000
2019-02-28,930.37,930.81,904.98,904.98,904.98,71560000
2019-3-1,904.96,915.99,904.96,915.32,915.32,39640000
2019-3-4,915.39,929.28,915.39,928.42,928.42,51480000
2019-3-5,928.25,931.23,922.05,923.66,923.66,56230000
2019-3-6,923.66,926.32,916.89,923.58,923.58,36430000
2019-3-7,923.77,930.79,922.29,922.29,922.29,51390000
2019-3-8,922.16,922.16,913.39,914.74,914.74,41840000
2019-3-11,915,918.73,911.88,916.24,916.24,32010000
2019-3-12,919.21,929.86,919.21,929.86,929.86,59910000
2019-03-13,929.86,939.17,929.86,935.41,935.41,72240000
2019-03-14,935.41,937.82,931.33,934.42,934.42,51530000
2019-03-15,934.87,934.87,924.45,927.06,927.06,72930000
2019-03-18,927.16,935.16,926.85,932.75,932.75,61800000
2019-03-19,933.56,935.67,924.91,927.56,927.56,56480000
2019-03-20,927.54,927.54,914.77,924.12,924.12,59410000
2019-03-21,924.22,928.32,907.87,907.87,907.87,53920000
2019-03-22,907.94,914.69,906.64,912.27,912.27,46660000
2019-03-25,912.1,912.1,889.17,893.4,893.4,53510000
2019-03-26,893.78,901.81,892.47,894.58,894.58,38010000
2019-03-27,895.71,903.35,895.71,901.76,901.76,32700000
2019-03-28,901.51,903.88,898.17,901.65,901.65,31100000
2019-03-29,901.65,906.84,900.13,900.13,900.13,45010000
2019-4-1,900.17,905.94,900.17,905.87,905.87,40150000
2019-4-2,907.18,912.94,902.43,903.59,903.59,35220000
2019-4-3,903.59,903.59,897.47,901.5,901.5,34510000
2019-4-4,901.5,906.29,900.97,904.33,904.33,32080000
2019-4-5,904.33,905.76,902.77,904.69,904.69,30170000
2019-4-8,904.92,907.2,900.97,906.55,906.55,33280000
2019-4-9,906.46,908.94,898.8,900.07,900.07,42510000
2019-4-10,899.91,899.91,887.75,893.19,893.19,34640000
2019-4-11,893.6,896.68,892.62,896.04,896.04,24750000
2019-4-12,895.95,895.95,891.71,893.1,893.1,27810000
2019-04-16,890.81,890.81,877.38,887.76,887.76,36540000
2019-04-17,886.65,891.78,885.64,885.66,885.66,34640000
2019-04-18,884.29,887.48,876.2,877.02,877.02,39360000
2019-04-19,877.07,884.77,877.07,880.52,880.52,26150000
2019-04-22,880.9,880.9,873.55,878.23,878.23,34290000
2019-04-23,878.38,881.67,875.05,878.29,878.29,37900000
2019-04-24,877.97,889.02,877.97,888.65,888.65,35010000
2019-04-25,888.57,888.91,883.72,885.65,885.65,29180000
2019-04-26,885.47,890.69,882.58,890.55,890.55,34570000
2019-5-2,890.6,893.89,889.61,893.87,893.87,36440000
2019-5-3,893.8,895.7,889.2,895.42,895.42,47860000
2019-5-6,893.83,893.83,875.71,878.8,878.8,41220000
2019-5-7,880.06,885.23,876.18,877.02,877.02,36430000
2019-5-8,872.22,874.89,867.18,872.78,872.78,38550000
2019-5-9,872.71,875.89,868.73,871.5,871.5,39320000
2019-5-10,871.28,877.59,871.28,876.45,876.45,34860000
2019-05-13,876.16,879.64,874.68,879.64,879.64,37920000
2019-05-14,879.14,882.67,871.96,882.67,882.67,39070000
2019-05-15,882.99,893.68,882.99,893.22,893.22,46180000
2019-05-16,893.7,896.34,891.93,891.93,891.93,39250000
2019-05-17,892.93,893.44,888.56,890.53,890.53,40030000
2019-05-20,890.16,901.06,888.12,901.06,901.06,42540000
2019-05-21,901.79,907.64,900.97,901.36,901.36,43010000
2019-05-22,901.49,906.99,897.27,897.66,897.66,43390000
2019-05-23,897.66,899.02,892.08,895.07,895.07,30510000
2019-05-24,894.22,898.24,884.48,884.48,884.48,44870000
2019-05-27,884.29,889.45,883.95,889.2,889.2,29660000
2019-05-28,888.8,891.61,883.53,885.27,885.27,30930000
2019-05-29,886.12,886.98,882,883.52,883.52,33830000
2019-05-30,883.51,888.68,879.58,883.37,883.37,29870000
2019-05-31,883.39,884.75,875.77,876.29,876.29,34300000
2019-6-3,875.64,875.64,858.64,864.08,864.08,51470000
2019-6-4,864.27,868.67,857.94,864.35,864.35,32530000
2019-6-5,866.79,871.91,863.69,863.69,863.69,27110000
2019-6-6,863.81,865.16,851.47,861.31,861.31,38240000
2019-6-7,860.64,869.56,860.64,869.56,869.56,33450000
2019-6-10,869.68,877.45,866.79,872.49,872.49,44470000
2019-6-11,872.49,874.32,870,870.91,870.91,29460000
2019-6-12,870.48,871.64,865.42,865.42,865.42,32450000
2019-06-13,865.29,865.29,857.72,859.68,859.68,32320000
2019-06-14,859.53,864.29,859.08,861.65,861.65,34400000
2019-06-17,861.37,862.36,851.14,852.99,852.99,40070000
2019-06-18,852.62,853.95,845.4,848.17,848.17,43000000
2019-06-19,850.34,854.81,850.34,854.34,854.34,39850000
2019-06-20,854.9,867.91,853.96,864.59,864.59,53360000
2019-06-21,864.59,870.35,864.44,866.53,866.53,72300000
2019-06-24,866.63,873.33,866.63,868.94,868.94,40700000
2019-06-25,867.73,870.37,866.25,868.5,868.5,38480000
2019-06-26,868.16,870.52,865.67,866.81,866.81,41570000
2019-06-27,866.84,867.08,854.41,854.41,854.41,44970000
2019-06-28,854.49,864.24,847.77,864.24,864.24,43760000
2019-7-1,864.24,876.39,864.24,876.26,876.26,49230000
2019-7-2,876.27,877.08,870.71,872.92,872.92,38740000
2019-7-3,872.92,872.92,865.59,869.58,869.58,42590000
2019-7-4,869.58,879.72,869.58,879.72,879.72,49310000
2019-7-5,879.49,882.19,876.28,880.23,880.23,41270000
2019-7-8,878.96,878.96,867.35,870.92,870.92,44400000
2019-7-9,871.19,872.52,866.32,872.21,872.21,41060000
2019-7-10,872.21,878.32,872.2,876.12,876.12,41860000
2019-7-11,876.12,880.88,876.12,879.1,879.1,39210000
2019-7-12,880.06,883.15,874.56,874.99,874.99,46830000
2019-07-15,875.28,876.82,870.84,873.71,873.71,42050000
2019-07-16,873.74,880.91,873.74,880.91,880.91,48670000
2019-07-17,880.69,882.85,877.59,879.75,879.75,59850000
2019-07-18,879.66,879.66,870.81,870.81,870.81,44970000
2019-07-19,870.97,881.16,870.97,880.79,880.79,63930000
2019-07-22,880.49,885.42,878.39,879.62,879.62,48840000
2019-07-23,879.42,889.04,878.22,888.26,888.26,48220000
2019-07-24,888.63,892.81,885.66,887.39,887.39,46410000
2019-07-25,887.43,892.31,885.19,890.41,890.41,54560000
2019-07-26,890.44,891.9,886.09,887.84,887.84,45310000
2019-07-29,887.96,889.97,880.92,888.54,888.54,44920000
2019-07-30,888.7,892.38,877.92,877.92,877.92,44930000
2019-07-31,877.8,885.86,874.39,883.19,883.19,43400000
2019-8-1,884.29,887.39,881.52,887.39,887.39,41760000
2019-8-2,887.06,887.06,877.76,885.29,885.29,54740000
2019-8-5,883.34,884.09,872.39,872.39,872.39,53470000
2019-8-6,870.82,870.82,858.02,866.13,866.13,52910000
2019-8-7,866.13,872.05,863.57,868.27,868.27,40020000
2019-8-8,868.2,877.32,866.69,875.81,875.81,58880000
2019-8-9,875.81,880.29,874.51,878.62,878.62,46670000
2019-8-12,878.56,883.41,877.33,882.23,882.23,44750000
2019-08-13,882.23,882.23,875.32,877.97,877.97,59070000
2019-08-14,880.04,886.8,880.04,880.51,880.51,44300000
2019-08-15,874.42,890.78,867.95,890.78,890.78,50400000
2019-08-16,890.39,900.31,886.87,892.44,892.44,70250000
2019-08-19,892.32,897.03,889.34,891.78,891.78,39310000
2019-08-20,891.73,894.86,890.96,894.45,894.45,41240000
2019-08-21,894.45,901.25,892.05,900.54,900.54,56160000
2019-08-22,901.28,904.41,899.58,901.29,901.29,46930000
2019-08-23,901.53,902.5,896.87,900.53,900.53,49590000
2019-08-26,899.1,899.1,887.05,892.48,892.48,65310000
2019-08-27,892.48,899.29,886.91,886.91,886.91,59290000
2019-08-28,886.82,890.58,885.23,886.08,886.08,41620000
2019-08-29,886.04,889.13,882.14,889.13,889.13,42610000
2019-08-30,888.94,893.57,888.83,892.51,892.51,40840000
2019-9-3,892.83,894.11,886.02,888.97,888.97,45770000
2019-9-4,888.95,890.31,883.91,887.12,887.12,41240000
2019-9-5,887.21,891.43,886.1,886.1,886.1,42080000
2019-9-6,885.93,889.49,884.9,885.95,885.95,40540000
2019-9-9,885.95,887.01,883.43,885.61,885.61,37160000
2019-9-10,885.84,888.57,881.04,883.04,883.04,46270000
2019-9-11,882.9,886.12,881.34,885.52,885.52,34850000
2019-9-12,886.12,894.32,886.12,894.32,894.32,48190000
2019-09-13,894.21,905.31,893.8,905.05,905.05,67620000
2019-09-16,905,909.7,902.82,908.6,908.6,52500000
